"Molecule ChEMBL ID;""Molecule Name"";""Molecule Max Phase"";""Molecular Weight"";""#RO5 Violations"";""AlogP"";""Compound Key"";""Smiles"";""Standard Type"";""Standard Relation"";""Standard Value"";""Standard Units"";""pChEMBL Value"";""Data Validity Comment"";""Comment"";""Uo Units"";""Ligand Efficiency BEI"";""Ligand Efficiency LE"";""Ligand Efficiency LLE"";""Ligand Efficiency SEI"";""Potential Duplicate"";""Assay ChEMBL ID"";""Assay Description"";""Assay Type"";""BAO Format ID"";""BAO Label"";""Assay Organism"";""Assay Tissue ChEMBL ID"";""Assay Tissue Name"";""Assay Cell Type"";""Assay Subcellular Fraction"";""Assay Parameters"";""Assay Variant Accession"";""Assay Variant Mutation"";""Target ChEMBL ID"";""Target Name"";""Target Organism"";""Target Type"";""Document ChEMBL ID"";""Source ID"";""Source Description"";""Document Journal"";""Document Year"";""Cell ChEMBL ID"";""Properties"";""Action Type"";""Standard Text Value"";""Value""",,,,,,,,
"CHEMBL5561184;"""";""None"";""316.40"";""0"";""1.75"";""LC3in-C21"";""COc1cccc(C2CC(=O)C(=CNCCN(C)C)C(=O)C2)c1"";""IC50"";""'='"";""1270.0"";""nM"";""5.90"";"""";"""";""UO_0000065"";""18.64"";""0.35"";""4.15"";""10.05"";""0"";""CHEMBL5526712"";""Inhibition of N-terminal GST-tagged LC3B (unknown origin) measured for 18 hrs by fluorescence polarization assay"";""B"";""BAO_0000357"";""single protein format"";""Homo sapiens"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5523753"";""1"";""Scientific Literature"";""J Med Chem"";""2024"";""None"";""TIME = 18.0 hr"";""INHIBITOR"";"""";""1.27""",,,,,,,,
"CHEMBL5562227;"""";""None"";""304.36"";""0"";""1.88"";""LC3in-C24"";""CN(C)CCNC=C1C(=O)CC(c2cccc(F)c2)CC1=O"";""IC50"";""'='"";""610.0"";""nM"";""6.21"";"""";"""";""UO_0000065"";""20.42"";""0.39"";""4.33"";""12.58"";""0"";""CHEMBL5526712"";""Inhibition of N-terminal GST-tagged LC3B (unknown origin) measured for 18 hrs by fluorescence polarization assay"";""B"";""BAO_0000357"";""single protein format"";""Homo sapiens"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5523753"";""1"";""Scientific Literature"";""J Med Chem"";""2024"";""None"";""TIME = 18.0 hr"";""INHIBITOR"";"""";""0.61""",,,,,,,,
"CHEMBL5568495;"""";""None"";""365.27"";""0"";""2.50"";""LC3in-C31"";""CN(C)CCNC=C1C(=O)CC(c2ccc(Br)cc2)CC1=O"";""IC50"";""'='"";""950.0"";""nM"";""6.02"";"""";"""";""UO_0000065"";""16.49"";""0.37"";""3.52"";""12.19"";""0"";""CHEMBL5526712"";""Inhibition of N-terminal GST-tagged LC3B (unknown origin) measured for 18 hrs by fluorescence polarization assay"";""B"";""BAO_0000357"";""single protein format"";""Homo sapiens"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5523753"";""1"";""Scientific Literature"";""J Med Chem"";""2024"";""None"";""TIME = 18.0 hr"";""INHIBITOR"";"""";""0.95""",,,,,,,,
"CHEMBL4878719;"""";""None"";""477.56"";""1"";""7.16"";""14a"";""CC(C)CCc1cccc(C(=O)Nc2c(O)c3ccc(-c4cccc5ccccc45)cc3oc2=O)c1"";""IC50"";""'='"";""225300.0"";""nM"";"""";""Outside typical range"";"""";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL4835350"";""Displacement of sGFP-p62-LIR peptide from human N-terminal SNAP-fused LC3B by time-resolved FRET assay"";""B"";""BAO_0000357"";""single protein format"";""Homo sapiens"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL4834414"";""1"";""Scientific Literature"";""J Med Chem"";""2021"";""None"";"""";""BINDING AGENT"";"""";""225.3""",,,,,,,,
"CHEMBL4873678;"""";""None"";""471.51"";""1"";""5.70"";""14c"";""CC(C)CCc1cccc(C(=O)Nc2c(O)c3ccc(-c4ccc(C(=O)O)cc4)cc3oc2=O)c1"";""IC50"";""'='"";""149300.0"";""nM"";"""";""Outside typical range"";"""";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL4835350"";""Displacement of sGFP-p62-LIR peptide from human N-terminal SNAP-fused LC3B by time-resolved FRET assay"";""B"";""BAO_0000357"";""single protein format"";""Homo sapiens"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL4834414"";""1"";""Scientific Literature"";""J Med Chem"";""2021"";""None"";"""";""BINDING AGENT"";"""";""149.3""",,,,,,,,
"CHEMBL4856665;"""";""None"";""520.61"";""2"";""5.45"";""14m"";""Cc1ccc(S(=O)(=O)Nc2ccc3c(O)c(NC(=O)c4cccc(CCC(C)C)c4)c(=O)oc3c2)cc1"";""IC50"";""'='"";""89000.0"";""nM"";""4.05"";"""";"""";""UO_0000065"";""7.78"";""0.15"";""-1.40"";""3.22"";""0"";""CHEMBL4835350"";""Displacement of sGFP-p62-LIR peptide from human N-terminal SNAP-fused LC3B by time-resolved FRET assay"";""B"";""BAO_0000357"";""single protein format"";""Homo sapiens"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL4834414"";""1"";""Scientific Literature"";""J Med Chem"";""2021"";""None"";"""";""BINDING AGENT"";"""";""89.0""",,,,,,,,
"CHEMBL5986305;"""";""None"";""613.65"";""1"";""3.66"";""BDBM500077"";""O=C1CCC(N2Cc3c(NC(=O)OCc4cnc(NC=C5C(=O)CC(c6ccccc6)CC5=O)s4)cccc3C2=O)C(=O)N1"";""IC50"";""'='"";""750.0"";""nM"";""6.12"";"""";""1041975"";""UO_0000065"";""9.98"";""0.19"";""2.46"";""3.74"";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""750.0""",
"CHEMBL5829143;"""";""None"";""716.80"";""1"";""2.65"";""BDBM500087"";""O=C1CCC(N2C(=O)c3cccc(NC(=O)c4ccc(CN5CCN(CCNC=C6C(=O)CC(c7ccccc7)CC6=O)CC5)cc4)c3C2=O)C(=O)N1"";""IC50"";""'='"";""275.0"";""nM"";""6.56"";"""";""1041985"";""UO_0000065"";""9.15"";""0.17"";""3.91"";""3.97"";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""275.0""",
"CHEMBL5787475;"""";""None"";""713.79"";""2"";""1.53"";""BDBM500055"";""CC(C)[C@H](NC=C1C(=O)CC(c2ccccc2)CC1=O)C(=O)N[C@@H](CCCNC(N)=O)C(=O)Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O"";""IC50"";""'<'"";""50.0"";""nM"";"""";"""";""1041953"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""50.0""",
"CHEMBL6049203;"""";""None"";""485.50"";""0"";""2.49"";""BDBM500069"";""CC(Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)=C1C(=O)CC(c2ccccc2)CC1=O"";""IC50"";""'<'"";""50.0"";""nM"";"""";"""";""1041967"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""50.0""",
"CHEMBL5748015;"""";""None"";""564.52"";""1"";""3.96"";""BDBM500010"";""O=C1CCC(N2Cc3c(NC=C4C(=O)CC(c5cccc6[nH]cc(C(F)(F)F)c56)CC4=O)cccc3C2=O)C(=O)N1"";""IC50"";""'<'"";""3.0"";""nM"";"""";"""";""1041909"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""3.0""",
"CHEMBL5993350;"""";""None"";""550.41"";""1"";""3.53"";""BDBM500016"";""Cc1ccc(C2CC(=O)C(=CNc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)C(=O)C2)c(Br)c1"";""IC50"";""'<'"";""3.0"";""nM"";"""";"""";""1041914"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""3.0""",
"CHEMBL5756139;"""";""None"";""544.95"";""1"";""3.23"";""BDBM500003"";""O=C1CCC(N2C(=O)c3cccc(NC=C4C(=O)CC(c5cccc6[nH]cc(Cl)c56)CC4=O)c3C2=O)C(=O)N1"";""IC50"";""'<'"";""3.0"";""nM"";"""";"""";""1041906"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""3.0""",
"CHEMBL6039270;"""";""None"";""577.60"";""1"";""3.11"";""BDBM500054"";""O=C1CCC(N2Cc3c(NC(=O)c4cncc(NC=C5C(=O)CC(c6ccccc6)CC5=O)c4)cccc3C2=O)C(=O)N1"";""IC50"";""'='"";""275.0"";""nM"";""6.56"";"""";""1041952"";""UO_0000065"";""11.36"";""0.21"";""3.45"";""4.24"";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""275.0""",
"CHEMBL5922669;"""";""None"";""700.79"";""2"";""1.82"";""BDBM500080"";""O=C1CCC(N2Cc3c(NC(=O)OCCOCCN4CCN(CCNC=C5C(=O)CC(c6ccccc6)CC5=O)CC4)cccc3C2=O)C(=O)N1"";""IC50"";""'='"";""275.0"";""nM"";""6.56"";"""";""1041978"";""UO_0000065"";""9.36"";""0.18"";""4.74"";""3.94"";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""275.0""",
"CHEMBL5935328;"""";""None"";""458.47"";""0"";""1.57"";""BDBM500114"";""O=C1CCC(N2Cc3c(N/C=C4\C(=O)CC(c5ccccc5)NC4=O)cccc3C2=O)C(=O)N1"";""IC50"";""'='"";""750.0"";""nM"";""6.12"";"""";""1042012"";""UO_0000065"";""13.36"";""0.25"";""4.55"";""4.91"";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""750.0""",
"CHEMBL5879998;"""";""None"";""463.53"";""0"";""2.87"";""BDBM500119"";""O=C1CCC(N2Cc3c(NC=C4C(=O)CC(C5CCCCC5)CC4=O)cccc3C2=O)C(=O)N1"";""IC50"";""'='"";""275.0"";""nM"";""6.56"";"""";""1042017"";""UO_0000065"";""14.15"";""0.26"";""3.69"";""5.82"";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""275.0""",
"CHEMBL5880655;"""";""None"";""381.39"";""0"";""1.07"";""BDBM500120"";""O=C1CCC(N2Cc3c(NC=C4C(=O)CCCC4=O)cccc3C2=O)C(=O)N1"";""IC50"";""'<'"";""50.0"";""nM"";"""";"""";""1042018"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""50.0""",
"CHEMBL6001847;"""";""None"";""596.43"";""1"";""3.24"";""BDBM500131"";""COc1cc(Br)c(C2CC(=O)C(=CNc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)C(=O)C2)cc1OC"";""IC50"";""'<'"";""3.0"";""nM"";"""";"""";""1042029"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""3.0""",
"CHEMBL5888138;"""";""None"";""552.38"";""1"";""2.93"";""BDBM500136"";""O=C1CCC(N2Cc3c(NC=C4C(=O)CC(c5cc(O)ccc5Br)CC4=O)cccc3C2=O)C(=O)N1"";""IC50"";""'<'"";""3.0"";""nM"";"""";"""";""1042034"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""3.0""",
"CHEMBL5889551;"""";""None"";""530.97"";""1"";""3.59"";""BDBM500140"";""O=C1CCC(N2Cc3c(NC=C4C(=O)CC(c5c(Cl)ccc6[nH]ccc56)CC4=O)cccc3C2=O)C(=O)N1"";""IC50"";""'<'"";""3.0"";""nM"";"""";"""";""1042038"";""UO_0000065"";"""";"""";"""";"""";""0"";""CHEMBL5736871"";""Assay Targeting LC3B: By constructing a prokaryotic expression system", the LC3B protein was successfully expressed and purified, and a preliminary screening and verification platform was established using fluorescence polarization experiments to determine the activity of purchased and synthesized small compound libraries. The recombinant protein GST-LC3B (final concentration 180 nM) (SEQ ID NO: 1) and N-terminal FITC-labeled peptide (SEQ ID NO: 2, final concentration 18 nM) were placed in the FP buffer (50 mM HEPES pH 7.5, 0.1 mg/ml BSA and 1 mM DTT), to which a compound serially diluted with the FP buffer was added. Then the mixture was incubated at 25° C. in the dark. The fluorescence polarization value (PerkinElmer Envision, emission wavelength 480 nm; absorption wavelength 535 nm) was monitored," and the IC50 value was calculated using the GraphPad Prism 6.0 program."";""B"";""BAO_0000019"";""assay format"";""None"";""None"";""None"";""None"";""None"";"""";"""";"""";""CHEMBL4879514"";""Microtubule-associated proteins 1A/1B light chain 3B"";""Homo sapiens"";""SINGLE PROTEIN"";""CHEMBL5728490"";""37"";""BindingDB Patent Bioactivity Data"";"""";""2021"";""None"";"""";"""";"""";""3.0""",
